"filename", "language", "JSON", "PostCSS", "PHP", "Markdown", "XML", "Properties", "Batch", "JavaScript", "Shell Script", "Diff", "YAML", "Ignore", "HTML", "reStructuredText", "comment", "blank", "total"
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\PHP\LowerCaseKeywordUnitTest.php", "PHP", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 79
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\PHP\LowerCaseTypeUnitTest.php", "PHP", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 12, 118
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\PHP\NoSilencedErrorsUnitTest.php", "PHP", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 58
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\PHP\RequireStrictTypesUnitTest.php", "PHP", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 14, 73
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\PHP\SAPIUsageUnitTest.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 54
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\PHP\SyntaxUnitTest.php", "PHP", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 13, 64
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\PHP\UpperCaseConstantUnitTest.php", "PHP", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 76
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\Strings\UnnecessaryHeredocUnitTest.php", "PHP", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 16, 75
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\Strings\UnnecessaryStringConcatUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\Strings\UnnecessaryStringConcatUnitTest.php", "PHP", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 15, 88
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\VersionControl\GitMergeConflictUnitTest.1.css", "PostCSS", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 4, 36
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\VersionControl\GitMergeConflictUnitTest.2.css", "PostCSS", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 33
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\VersionControl\GitMergeConflictUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 9, 6, 34
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\VersionControl\GitMergeConflictUnitTest.php", "PHP", 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 20, 176
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\VersionControl\SubversionPropertiesUnitTest.php", "PHP", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 15, 67
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\ArbitraryParenthesesSpacingUnitTest.php", "PHP", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 14, 107
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\DisallowSpaceIndentUnitTest.css", "PostCSS", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\DisallowSpaceIndentUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\DisallowSpaceIndentUnitTest.php", "PHP", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 22, 146
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\DisallowTabIndentUnitTest.css", "PostCSS", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\DisallowTabIndentUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\DisallowTabIndentUnitTest.php", "PHP", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 21, 154
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\HereNowdocIdentifierSpacingUnitTest.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 59
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\IncrementDecrementSpacingUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\IncrementDecrementSpacingUnitTest.php", "PHP", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 16, 87
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\LanguageConstructSpacingUnitTest.php", "PHP", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 103
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\ScopeIndentUnitTest.1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 50, 240
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\ScopeIndentUnitTest.php", "PHP", 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 19, 223
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\Tests\WhiteSpace\SpreadOperatorSpacingAfterUnitTest.php", "PHP", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 73
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Generic\ruleset.xml", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\CSS\BrowserSpecificStylesSniff.php", "PHP", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 25, 127
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\Channels\DisallowSelfActionsSniff.php", "PHP", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 34, 165
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\Channels\IncludeOwnSystemSniff.php", "PHP", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 28, 138
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\Channels\IncludeSystemSniff.php", "PHP", 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 51, 354
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\Channels\UnusedSystemSniff.php", "PHP", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 30, 181
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\Commenting\FunctionCommentSniff.php", "PHP", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 25, 124
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\Debug\DebugCodeSniff.php", "PHP", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 22, 95
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\Debug\FirebugConsoleSniff.php", "PHP", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 23, 104
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\Objects\AssignThisSniff.php", "PHP", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 26, 121
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\Objects\CreateWidgetTypeCallbackSniff.php", "PHP", 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 46, 258
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\Objects\DisallowNewWidgetSniff.php", "PHP", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 23, 99
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\PHP\AjaxNullComparisonSniff.php", "PHP", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 29, 143
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\PHP\EvalObjectFactorySniff.php", "PHP", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 31, 154
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\PHP\GetRequestDataSniff.php", "PHP", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 27, 146
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\PHP\ReturnFunctionValueSniff.php", "PHP", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 24, 103
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Sniffs\Strings\JoinStringsSniff.php", "PHP", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 25, 116
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\CSS\BrowserSpecificStylesUnitTest.css", "PostCSS", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\CSS\BrowserSpecificStylesUnitTest.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 54
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Channels\DisallowSelfActionsUnitTest.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 59
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Channels\IncludeSystemUnitTest.php", "PHP", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 66
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Channels\UnusedSystemUnitTest.php", "PHP", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 61
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Commenting\FunctionCommentUnitTest.php", "PHP", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 60
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Debug\DebugCodeUnitTest.php", "PHP", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 57
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Debug\FirebugConsoleUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Debug\FirebugConsoleUnitTest.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 67
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Objects\AssignThisUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Objects\AssignThisUnitTest.php", "PHP", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 64
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Objects\CreateWidgetTypeCallbackUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 12, 55, 186
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Objects\CreateWidgetTypeCallbackUnitTest.php", "PHP", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 63
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Objects\DisallowNewWidgetUnitTest.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 54
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\PHP\AjaxNullComparisonUnitTest.php", "PHP", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 61
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\PHP\EvalObjectFactoryUnitTest.php", "PHP", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 58
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\PHP\GetRequestDataUnitTest.php", "PHP", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 62
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\PHP\ReturnFunctionValueUnitTest.php", "PHP", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 58
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Strings\JoinStringsUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 4, 18
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\Tests\Strings\JoinStringsUnitTest.php", "PHP", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 68
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\MySource\ruleset.xml", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 19
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\Classes\ClassDeclarationStandard.xml", "XML", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\Commenting\ClassCommentStandard.xml", "XML", 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 178
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\Commenting\FileCommentStandard.xml", "XML", 0, 0, 0, 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 294
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\Commenting\FunctionCommentStandard.xml", "XML", 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 231
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\Commenting\InlineCommentStandard.xml", "XML", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\ControlStructures\ControlSignatureStandard.xml", "XML", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\ControlStructures\MultiLineConditionStandard.xml", "XML", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 61
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\Files\IncludingFileStandard.xml", "XML", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\Formatting\MultiLineAssignmentStandard.xml", "XML", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\Functions\FunctionCallSignatureStandard.xml", "XML", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\Functions\FunctionDeclarationStandard.xml", "XML", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\Functions\ValidDefaultValueStandard.xml", "XML", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\NamingConventions\ValidClassNameStandard.xml", "XML", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\NamingConventions\ValidFunctionNameStandard.xml", "XML", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\NamingConventions\ValidVariableNameStandard.xml", "XML", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\WhiteSpace\ObjectOperatorIndentStandard.xml", "XML", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\WhiteSpace\ScopeClosingBraceStandard.xml", "XML", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Docs\WhiteSpace\ScopeIndentStandard.xml", "XML", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\Classes\ClassDeclarationSniff.php", "PHP", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 25, 151
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\Commenting\ClassCommentSniff.php", "PHP", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 123
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\Commenting\FileCommentSniff.php", "PHP", 0, 0, 394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 79, 584
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\Commenting\FunctionCommentSniff.php", "PHP", 0, 0, 377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 92, 551
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\Commenting\InlineCommentSniff.php", "PHP", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 14, 69
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\ControlStructures\ControlSignatureSniff.php", "PHP", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 10, 49
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\ControlStructures\MultiLineConditionSniff.php", "PHP", 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 36, 284
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\Files\IncludingFileSniff.php", "PHP", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 18, 137
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\Formatting\MultiLineAssignmentSniff.php", "PHP", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 21, 107
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\Functions\FunctionCallSignatureSniff.php", "PHP", 0, 0, 413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 90, 635
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\Functions\FunctionDeclarationSniff.php", "PHP", 0, 0, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 70, 549
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\Functions\ValidDefaultValueSniff.php", "PHP", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 16, 79
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\NamingConventions\ValidClassNameSniff.php", "PHP", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 17, 99
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\NamingConventions\ValidFunctionNameSniff.php", "PHP", 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 47, 285
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\NamingConventions\ValidVariableNameSniff.php", "PHP", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 20, 104
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\WhiteSpace\ObjectOperatorIndentSniff.php", "PHP", 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 35, 205
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\WhiteSpace\ScopeClosingBraceSniff.php", "PHP", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 29, 183
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Sniffs\WhiteSpace\ScopeIndentSniff.php", "PHP", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 25
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Tests\Classes\ClassDeclarationUnitTest.php", "PHP", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 18, 101
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Tests\Commenting\ClassCommentUnitTest.php", "PHP", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 79
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Tests\Commenting\FileCommentUnitTest.php", "PHP", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 15, 96
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\PEAR\Tests\Commenting\FunctionCommentUnitTest.php", "PHP", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 109
